FeedbackID,Date,ServiceType,ServiceProvider,CustomerName,CustomerContact,FeedbackText,Rating
2072,2023-02-26,Telecom,Etisalat,Jeffrey Hampton,23490604041827,White respond newspaper may.,2
3974,2023-08-15,Pay TV,MTN,Misty Gardner,23470784544282,Relate member effort money summer dog.,5
7141,2022-08-23,Pay TV,MTN,Alyssa Johnson,23480970601997,Add physical air season first say yourself.,5
3812,2022-10-30,Pay TV,Airtel,Jose Odonnell,23481564579170,College beautiful group for.,3
4230,2023-05-31,Telecom,Etisalat,Michael Moreno,23470901443859,Something practice study interview tree.,4
31,2023-08-13,Pay TV,Glo,Jimmy Avery,23490306626848,Mother today sort.,3
9917,2022-03-20,Pay TV,Airtel,Christopher Charles,23480572341499,Too black determine then red.,2
6992,2023-07-27,Pay TV,MTN,Brett Smith,2348144595323,Recognize on occur us majority spring thing.,5
4544,2021-10-27,Pay TV,MTN,Betty Clark,2347085038208,Some care sign seek black idea.,5
8734,2022-12-25,Pay TV,Glo,Wendy Johnson,23481871107197,Both middle better thought.,4
4456,2021-12-15,Telecom,MTN,Francisco May,23490334705305,Case music teach campaign year.,5
1099,2022-06-27,Telecom,Glo,Emily Reynolds,23480262712556,Executive evidence summer plant than culture partner.,4
8998,2022-05-16,Pay TV,MTN,Rebecca Lam,23480792709761,Strategy reflect pick across often.,3
6564,2023-01-13,Telecom,Glo,Bryan Long,23490895804228,Quickly above investment view reflect any agreement.,2
6956,2023-03-26,Telecom,MTN,Betty Rivers,23480996346991,When American treat Mr difficult.,1
2091,2022-10-02,Telecom,MTN,Wendy Smith,23470742557553,Effort man walk yeah follow.,1
9322,2023-01-25,Pay TV,Airtel,Gabriel Moore,23490678713478,Performance bad share group fly.,3
311,2023-03-24,Pay TV,Glo,Lisa Garrett,23481294430776,Attention night me notice.,5
6665,2022-11-16,Telecom,Glo,Paula Glenn,23470108339912,From call low summer bill it responsibility.,2
4519,2022-06-02,Telecom,Etisalat,Tammy Reynolds,23470518161952,Leave seven watch before talk.,2
8016,2023-07-08,Pay TV,Glo,Jeffery Shepard,23480497080568,Than exist economy beyond fear.,4
6925,2021-11-26,Pay TV,Etisalat,Jacob Edwards II,23480793200925,As indeed same difference field staff fly just.,4
450,2021-10-30,Telecom,Etisalat,Robert Kelly,23481251653306,Public culture one enjoy college.,3
5148,2022-12-20,Pay TV,Airtel,Mark Robertson,23490654881779,Pay recent water nature somebody end idea.,4
955,2023-07-03,Telecom,Airtel,Diana Mason,23470770840357,Far gun great.,4
1691,2023-01-28,Telecom,MTN,Gregory Grant,23490389386165,Service keep debate care safe force.,5
7651,2022-06-04,Telecom,MTN,Jessica Olson,23490561427089,Thus personal water table war memory.,3
1165,2023-08-23,Pay TV,Glo,Sharon Allison,23481298167384,Citizen here painting record risk political attack.,5
9004,2022-03-16,Telecom,MTN,Lindsay Lee,23481235484885,Management add receive I again paper table some.,4
1856,2022-01-16,Telecom,Glo,Ross Gray,23490530998535,Consider speak small understand evidence.,4
1480,2022-04-06,Pay TV,MTN,Carrie Villarreal,23481444368301,Because market enough item drop go.,5
7431,2022-04-29,Pay TV,MTN,Carrie Bishop,23480303039204,Despite toward company outside economic recognize mother.,2
2879,2023-02-19,Telecom,Airtel,Michaela Lopez,23470182296986,Floor report instead finish despite.,4
6882,2022-12-27,Telecom,Airtel,Anthony Williams,23470129121223,Gas computer challenge building.,2
737,2023-06-17,Telecom,Glo,Tim Lawson DDS,23490999113455,Reality base reason interesting.,2
5736,2022-11-30,Telecom,Airtel,Stephanie Larsen,23470444175653,South class likely image end election rise.,1
5603,2023-01-14,Telecom,Airtel,Douglas Sparks,23481224758166,Gun television watch return.,3
7652,2021-10-16,Telecom,Etisalat,Lindsay Murphy,23470609358149,Use until receive half decision face himself.,3
9168,2022-10-14,Pay TV,Etisalat,Ashley Grant,23470865841010,Beat new media successful actually once available.,2
2267,2022-01-22,Telecom,Glo,Nathaniel Hudson,23470184353604,Kid less number budget.,4
4454,2022-10-12,Telecom,Glo,Stephanie Castaneda,23481344418750,Involve her skin bad upon him decision really.,2
6159,2023-06-05,Telecom,Airtel,Scott Frazier,23470305945864,Us skin what off involve.,3
4832,2022-12-09,Pay TV,Glo,Tracy Johnson,23490396556292,Huge third receive own affect.,5
677,2022-07-14,Telecom,Glo,Debra Ramirez,23470564641438,Organization ready guess class building.,3
817,2022-10-27,Telecom,Etisalat,Jamie Wade,23470849660588,Set girl attorney us thing might he section.,4
393,2023-01-17,Pay TV,Glo,Jennifer Young,23490774744430,Cut art avoid bring power serve.,1
9317,2021-11-05,Telecom,Glo,Denise Giles MD,23470348360871,Energy also music challenge.,5
9048,2023-02-10,Pay TV,Airtel,Ashley Smith,23481496758619,Public share about.,4
85,2023-07-17,Telecom,MTN,Kelly Foster,23470386755503,Return market point.,4
4542,2023-02-12,Telecom,Etisalat,Jacob Edwards,23481744154957,Message fund another.,2
9612,2021-10-01,Telecom,Glo,James Jordan,23480261194012,Source game able create seat true glass body.,5
1999,2022-08-08,Telecom,Glo,Terry Bradford,23490847397887,Agency although institution budget official exist structure.,5
8445,2022-12-22,Pay TV,Airtel,Angela Hanna,23481842396927,Treat vote and since perform this dog.,1
2681,2022-07-08,Telecom,Etisalat,Robert Stewart,23480950542492,Better list point affect.,1
2908,2023-06-29,Pay TV,Airtel,Amanda Berry,23470717661225,Treatment ahead citizen pull quickly whatever.,4
6176,2022-09-06,Pay TV,Glo,Elizabeth Bowman,23480692615572,Financial class industry he.,2
8791,2023-01-26,Pay TV,Etisalat,Lindsay Collins,23470794358508,Response group get Mrs he mouth move kind.,1
1878,2023-09-06,Telecom,Airtel,Erika Scott,23481758421251,Box particularly soldier rock.,1
5909,2023-02-27,Telecom,Etisalat,Anna Potter,23481312051437,Recently safe often represent majority exist home.,2
1370,2023-04-18,Telecom,MTN,Lisa Woods,23470639093367,Take large add common land.,3
7745,2021-11-07,Telecom,Glo,Debra Jenkins,23470198790807,Can few floor hair pattern perhaps a pick.,1
8817,2023-06-12,Telecom,MTN,Vanessa Barnes,23490479559130,Push ten rather two.,1
3748,2023-02-06,Pay TV,Airtel,Aaron Michael,23481655992138,View go assume eat.,3
1178,2023-08-02,Pay TV,Airtel,Kathryn Fitzgerald,23490905865756,But cut international consumer defense.,3
3746,2022-08-20,Telecom,MTN,Rebecca Maxwell,23480847875388,Almost go over determine figure sure fish.,4
8379,2021-12-10,Telecom,MTN,Misty Foster,23481781604662,Large back third part when.,3
9003,2022-07-23,Telecom,MTN,George Rodriguez,23470168860636,Play real up near.,2
9834,2021-10-17,Telecom,MTN,Elizabeth Silva,23490306750955,Understand quality tough behind size rate group.,2
9610,2023-04-18,Pay TV,Airtel,Michael Dillon,23480821100899,Much air radio price medical sure.,5
5621,2021-12-21,Pay TV,MTN,Anthony Hamilton,23481902503196,Boy may hold must.,5
4160,2023-08-01,Telecom,Glo,Lee Lyons,23490774476540,Ground relate politics act know into.,5
4898,2022-05-13,Pay TV,MTN,Nicole Hunt,23480269553978,Water medical industry himself vote.,5
4928,2021-12-26,Pay TV,Airtel,Debbie Holden,23480588843691,Dog also note kid occur close case.,1
8382,2023-08-31,Telecom,Airtel,Andrew Golden,23470114929956,Democratic nice interview than dog own.,1
7745,2022-06-26,Pay TV,Glo,Jennifer Villanueva DVM,23470842418100,Class risk begin subject science indeed.,5
7503,2023-03-04,Telecom,MTN,Terri Calderon,23470539232021,Positive administration page culture suddenly free computer.,5
1012,2022-12-29,Telecom,Etisalat,Tristan Gordon,23481157726378,Significant exactly order phone realize PM.,4
8518,2023-05-13,Telecom,Airtel,Cindy Santos,23480892602322,Camera boy food him dinner.,5
5902,2022-04-04,Pay TV,Etisalat,Wayne Valencia,23470734204014,Religious wish boy million.,2
8535,2023-05-05,Pay TV,Glo,Jacqueline Hall,23470581305545,Say hit claim painting money around.,3
4438,2021-10-05,Pay TV,Glo,Daniel Mckee,23480147731736,Even eye week senior close tree since probably.,5
9478,2021-10-31,Telecom,MTN,Rachel Cross,23480797097172,Eat budget nor across expect then defense.,4
702,2023-04-07,Telecom,MTN,Robin Olson,23480951103106,Fight among key office.,1
325,2022-06-03,Pay TV,Glo,Charles West,23490228304347,Manage improve really.,3
9235,2022-04-01,Telecom,Etisalat,Kathryn Wiley,23470866821980,Media Congress low apply away help.,2
8017,2023-02-06,Telecom,Airtel,Heather Benson,23470294107932,Decade choice learn.,4
3997,2023-08-29,Telecom,Etisalat,Becky Coleman,23470652006781,Minute out possible firm already.,5
8414,2023-02-26,Telecom,Glo,Bryan Owens,23481955528759,Social character appear author tough point she.,2
9737,2023-07-22,Pay TV,MTN,Patrick Blanchard,23480596932163,Buy there us enough chair.,2
7382,2021-10-02,Pay TV,Airtel,Victor Patrick,23470743871244,Note financial question discover either pattern.,2
9368,2021-11-16,Pay TV,Etisalat,Kristin Long,23490621849108,Cost respond study candidate.,2
470,2023-07-24,Pay TV,Airtel,Paul Mccullough,2348169261340,Address matter cell member place pay.,2
6435,2022-04-07,Telecom,Glo,Jonathan Moreno,23481913776178,Season radio pick together stuff feeling relationship.,4
9149,2023-02-09,Telecom,Airtel,Robert Martin,23490572709231,Student whose old mention generation suddenly hope thank.,1
9444,2022-09-21,Telecom,MTN,Samantha Murray,23481421775569,Society course up sound.,1
1476,2022-03-12,Telecom,Airtel,Dr. Stephen Hunt MD,23481158915949,Enter want adult line rule town drive.,5
1744,2023-07-24,Telecom,Airtel,Michelle Miller,23470799898222,Notice save central explain.,4
8766,2022-11-27,Telecom,Airtel,Bradley Vega,23470253017249,Benefit save different material could cover.,1
2084,2023-03-27,Telecom,MTN,James Roth,23490928098611,Time produce sport office never hope follow.,4
893,2022-09-05,Pay TV,Glo,Stephanie Smith MD,23480316810469,Conference husband reason walk resource add onto.,2
4324,2022-07-18,Telecom,Glo,Peter Leonard,23480723584615,Have music suddenly since trial site treatment.,4
6223,2021-11-06,Telecom,MTN,Dr. Tara Dean DDS,23480518217691,In day social foreign wrong.,3
13,2023-06-04,Pay TV,MTN,Sandy Nelson,23480611446707,Poor provide medical improve.,3
8455,2022-09-28,Telecom,MTN,Jennifer Alvarado,23481190135807,Available admit son fast kind center.,1
4488,2021-11-25,Pay TV,MTN,Chad Rodriguez,23481889467241,Recent discuss for level.,3
3049,2022-11-21,Telecom,Etisalat,Eric Christensen,23480238002579,News official man cover smile nothing.,1
1268,2022-08-04,Pay TV,Airtel,Joseph Bryant,23480913662215,Dark hot standard health either.,3
2481,2023-09-20,Pay TV,MTN,David Morales,23480356557646,Serve nation far realize level.,1
5899,2022-03-04,Telecom,Airtel,Dylan Hayes,23470963882574,Pretty according safe hold.,4
8819,2022-12-11,Telecom,Glo,Kent Strickland,23490869461923,Firm instead throw beat.,5
805,2023-04-26,Pay TV,Etisalat,Jacob Schmidt,23490132586140,Adult rich fear war.,1
50,2023-07-10,Pay TV,MTN,Edward Weaver,23480979135945,Their choice camera heart.,4
4454,2021-11-30,Telecom,MTN,Terri James,23470395016304,View husband subject add way evening unit yard.,2
3600,2023-05-30,Telecom,MTN,John Mcdowell,23470439243309,Wife baby we manager challenge under build.,1
3089,2021-12-20,Telecom,Glo,Christopher Smith,23481947688834,Threat no morning century industry.,5
3150,2023-08-04,Telecom,Etisalat,John Coleman,2348096373526,Color maybe draw past report among our where.,4
1658,2022-10-12,Telecom,Airtel,Timothy Lopez,23480156760626,High decade heart after my way benefit.,2
4934,2023-09-14,Pay TV,Glo,Keith Mendez,23481205882547,Entire eye build clear year.,5
6683,2023-07-10,Telecom,MTN,Tracy Medina,23480901979614,Instead election will check.,3
1308,2022-04-10,Pay TV,MTN,Stephanie Marsh,23480704940169,Up born far may.,1
193,2023-05-22,Pay TV,Airtel,Jason Young,23480841972562,Under PM west describe reveal only try.,3
8462,2021-11-19,Pay TV,MTN,David Lee,23490910712587,Up town consumer far media here.,2
9803,2022-11-16,Pay TV,Glo,Clifford Reid,23481118762378,Worker nation public bag soon sure talk government.,5
4888,2023-03-10,Telecom,MTN,Kristen Jackson,23480439494871,Area stage on product six my him establish.,5
7462,2022-05-15,Telecom,Airtel,Brittany Roberts,23481936481736,Lot see probably.,5
2172,2023-08-10,Telecom,Etisalat,Pamela Wade,23480693530271,Design talk budget.,2
4301,2022-07-28,Telecom,Etisalat,Savannah Norris,23480839011262,Know ever international scene either note.,5
7654,2023-04-05,Pay TV,Glo,Crystal Schmidt,23481572254716,Top among he view government either recognize.,2
4175,2023-01-22,Telecom,Airtel,Barbara Taylor,23490338921725,Machine city positive civil trial room.,2
4432,2022-03-12,Pay TV,Etisalat,William Moore,23490904640250,Never dark sense modern lawyer who.,3
2508,2023-01-15,Pay TV,Glo,Anthony Smith,23470964916752,Guy assume particular chance development serve professional.,5
5607,2021-10-17,Pay TV,Glo,Joan White,23490200145381,Try begin part family option group.,5
3661,2023-02-04,Telecom,Glo,Francis Hicks,23490179256949,Gun several state measure together feel century research.,3
2802,2022-05-30,Pay TV,MTN,Lisa Shea,23470578237360,Care pretty general learn phone accept group.,1
7121,2022-03-20,Pay TV,MTN,Collin Dalton,23480463815464,Me or make growth month hope when card.,5
8918,2022-03-10,Telecom,MTN,Sue Whitney,23481577366042,Social imagine memory west term peace interest another.,3
3678,2022-06-24,Pay TV,Airtel,Dennis Cox,23470966451886,Type war past first own.,3
3345,2023-02-20,Telecom,MTN,Carolyn Johnson,23470260546916,Mr sing home individual enter.,2
6734,2023-03-25,Telecom,Glo,Jennifer Brown,23481584745404,Long spend four stop especially three.,2
3384,2023-04-06,Pay TV,MTN,Laura Fox,23470605958361,Past music old American evening full.,1
2848,2021-12-19,Pay TV,Glo,Susan Sims,23490826967523,These best black response every interest.,2
6751,2022-05-01,Pay TV,Etisalat,Christopher Hudson,23481813224414,Tree early step.,2
3000,2023-07-12,Telecom,MTN,Stephanie Scott,23481799154298,Listen agent wife no.,1
5615,2022-02-08,Telecom,Etisalat,Luis Fowler,23490734993266,Environment energy one radio.,4
8461,2023-03-23,Telecom,Glo,Lori Johnson,23470236584781,Our amount teacher organization.,2
8760,2022-12-08,Pay TV,Etisalat,Carmen Kim,2348023311818,Employee later worker clearly very.,5
1446,2022-06-06,Pay TV,Glo,Hannah Olson,23470766826836,Social consumer stay window medical.,3
3761,2022-12-12,Pay TV,Airtel,Ivan Carter,23480652903537,Per system look major development.,5
4518,2022-02-13,Pay TV,MTN,Shari Harris,23490903911565,Walk wonder some window change pull wife.,2
9400,2022-11-18,Telecom,Glo,Brent Wilson,2348132508048,Discover exactly key quality international particularly other.,1
493,2022-05-23,Pay TV,Etisalat,Emily Martin,23490338770990,May such lose leave tend.,2
8184,2022-03-30,Telecom,MTN,Sandra Allen,23480315246970,Member itself ago.,2
2803,2023-08-03,Pay TV,Airtel,Matthew Murphy,23480520516763,Door shoulder peace fly early.,5
2219,2023-01-14,Telecom,Etisalat,Linda Gibson,23480150075728,Player physical data accept.,5
1106,2022-03-12,Telecom,Airtel,Amber Powell,23481895782598,Democrat teach sport structure bring prepare population almost.,3
642,2022-04-03,Pay TV,Glo,Brandon Guzman,23481663224794,White baby water note.,3
3940,2021-12-02,Telecom,Airtel,Ashley Avery,23480292732830,Base chair rather true tough year break.,1
4861,2022-09-04,Telecom,Glo,Jeffrey Hicks,23480190972937,Everything white artist voice nearly city.,4
2487,2022-12-24,Pay TV,Airtel,Shelly Guerrero,23480526729948,Far attorney ready quite weight fire level.,2
4881,2022-01-05,Pay TV,Airtel,Jessica Fuller,23480445551872,Their card order structure ability.,2
488,2023-06-24,Pay TV,MTN,Terry Gaines,23481238756862,However test box couple young commercial.,4
384,2021-12-30,Pay TV,Airtel,Christina Hamilton,23480691319176,His especially deep defense.,2
7206,2023-04-03,Pay TV,Airtel,Ryan Walker,23490979317618,Rich charge baby manager order create.,4
7135,2023-01-07,Pay TV,Airtel,Amanda Rose,23470217902070,Risk they paper own.,1
4040,2022-08-21,Telecom,Etisalat,Alicia Tucker,23490681679023,About cultural close small.,3
8669,2023-02-21,Pay TV,Glo,Marie Marsh,23481730777839,Likely nearly perhaps hotel impact house situation.,4
9961,2022-07-23,Pay TV,Glo,Kristen Webb,23470275946482,Relationship still perhaps animal suggest why compare speak.,3
5857,2023-03-20,Pay TV,Glo,Taylor King,23480257391684,Focus effort sit try event according whatever remain.,4
6415,2021-10-18,Telecom,MTN,Yvonne Roy,23470367317847,Interesting hospital peace my similar.,3
6407,2023-05-01,Telecom,Etisalat,David Shannon,23470377466871,Family spend green.,3
4035,2022-06-16,Telecom,MTN,Kimberly Allen,23480460980739,Box forget would their.,5
7953,2023-03-07,Telecom,MTN,Alfred Wyatt,23490433849449,Right be set choose body true.,2
9439,2023-08-03,Telecom,Glo,Julie Lowe,23481569187535,Put voice foreign power.,5
6253,2023-09-05,Telecom,Airtel,Zachary Smith,23470688881764,Her with organization from store black.,1
4444,2022-04-29,Telecom,Airtel,Maria Marquez,23480665986079,Per various woman adult tend social.,4
9713,2023-05-22,Pay TV,MTN,Maria Black,23481991644408,End part avoid economic.,2
5483,2022-06-20,Telecom,MTN,Gloria Mcdonald,23470264561194,Action water under.,4
8942,2023-04-12,Pay TV,Etisalat,Jessica Bernard,2347089953053,Management improve green consider adult certainly finally most.,2
8945,2022-09-05,Telecom,MTN,Michelle Thomas,23470556889116,Say at turn report able.,1
